date,hospital,city,drug,stock_units,usage_today,reorder_flag,delivery_delayed,supplier,supplier_country,geo_risk,expired,temperature_risk,unit_cost_inr
2026-03-27,AIIMS Delhi,Delhi,Minoxidil,264,25,False,False,OncoLife Sciences,Germany,LOW,False,NORMAL,1379
2026-03-28,AIIMS Delhi,Delhi,Minoxidil,238,26,False,False,OncoLife Sciences,Germany,LOW,False,NORMAL,1379
2026-03-29,AIIMS Delhi,Delhi,Minoxidil,211,27,False,False,OncoLife Sciences,Germany,LOW,False,NORMAL,1379
2026-03-30,AIIMS Delhi,Delhi,Minoxidil,183,28,False,False,OncoLife Sciences,Germany,LOW,False,NORMAL,1379
2026-03-31,AIIMS Delhi,Delhi,Minoxidil,155,28,False,False,OncoLife Sciences,Germany,LOW,False,NORMAL,1379
2026-04-01,AIIMS Delhi,Delhi,Minoxidil,132,23,False,False,OncoLife Sciences,Germany,LOW,False,NORMAL,1379
2026-04-02,AIIMS Delhi,Delhi,Minoxidil,105,27,False,False,OncoLife Sciences,Germany,LOW,False,NORMAL,1379
2026-04-03,AIIMS Delhi,Delhi,Minoxidil,196,66,True,False,OncoLife Sciences,Germany,LOW,False,NORMAL,1379
2026-04-04,AIIMS Delhi,Delhi,Minoxidil,174,22,False,False,OncoLife Sciences,Germany,LOW,False,NORMAL,1379
2026-04-05,AIIMS Delhi,Delhi,Minoxidil,152,22,False,False,OncoLife Sciences,Germany,LOW,False,NORMAL,1379
2026-04-06,AIIMS Delhi,Delhi,Minoxidil,124,28,False,False,OncoLife Sciences,Germany,LOW,False,NORMAL,1379
2026-04-07,AIIMS Delhi,Delhi,Minoxidil,97,27,False,False,OncoLife Sciences,Germany,LOW,False,NORMAL,1379
2026-04-08,AIIMS Delhi,Delhi,Minoxidil,71,26,False,False,OncoLife Sciences,Germany,LOW,False,NORMAL,1379
2026-04-09,AIIMS Delhi,Delhi,Minoxidil,455,24,True,False,OncoLife Sciences,Germany,LOW,False,NORMAL,1379
2026-04-10,AIIMS Delhi,Delhi,Minoxidil,433,22,False,False,OncoLife Sciences,Germany,LOW,False,NORMAL,1379
2026-04-11,AIIMS Delhi,Delhi,Minoxidil,410,23,False,False,OncoLife Sciences,Germany,LOW,False,NORMAL,1379
2026-04-12,AIIMS Delhi,Delhi,Minoxidil,310,100,False,False,OncoLife Sciences,Germany,LOW,False,NORMAL,1379
2026-04-13,AIIMS Delhi,Delhi,Minoxidil,254,56,False,False,OncoLife Sciences,Germany,LOW,False,NORMAL,1379
2026-04-14,AIIMS Delhi,Delhi,Minoxidil,225,29,False,False,OncoLife Sciences,Germany,LOW,False,NORMAL,1379
2026-04-15,AIIMS Delhi,Delhi,Minoxidil,200,25,False,False,OncoLife Sciences,Germany,LOW,False,NORMAL,1379
2026-04-16,AIIMS Delhi,Delhi,Minoxidil,170,30,False,False,OncoLife Sciences,Germany,LOW,False,NORMAL,1379
2026-04-17,AIIMS Delhi,Delhi,Minoxidil,147,23,False,False,OncoLife Sciences,Germany,LOW,False,NORMAL,1379
2026-04-18,AIIMS Delhi,Delhi,Minoxidil,126,21,False,False,OncoLife Sciences,Germany,LOW,False,NORMAL,1379
2026-04-19,AIIMS Delhi,Delhi,Minoxidil,102,24,False,False,OncoLife Sciences,Germany,LOW,False,NORMAL,1379
2026-04-20,AIIMS Delhi,Delhi,Minoxidil,76,26,False,False,OncoLife Sciences,Germany,LOW,False,NORMAL,1379
2026-04-21,AIIMS Delhi,Delhi,Minoxidil,530,26,True,False,OncoLife Sciences,Germany,LOW,False,NORMAL,1379
2026-04-22,AIIMS Delhi,Delhi,Minoxidil,506,24,False,False,OncoLife Sciences,Germany,LOW,False,NORMAL,1379
2026-04-23,AIIMS Delhi,Delhi,Minoxidil,476,30,False,False,OncoLife Sciences,Germany,LOW,False,NORMAL,1379
2026-04-24,AIIMS Delhi,Delhi,Minoxidil,448,28,False,False,OncoLife Sciences,Germany,LOW,False,NORMAL,1379
2026-03-26,AIIMS Delhi,Delhi,Candesartan,626,133,True,False,MedSupply India,India,LOW,False,NORMAL,1061
2026-03-27,AIIMS Delhi,Delhi,Candesartan,489,137,False,False,MedSupply India,India,LOW,False,NORMAL,1061
2026-03-28,AIIMS Delhi,Delhi,Candesartan,362,127,False,False,MedSupply India,India,LOW,False,NORMAL,1061
2026-03-29,AIIMS Delhi,Delhi,Candesartan,481,270,True,False,MedSupply India,India,LOW,False,NORMAL,1061
2026-03-30,AIIMS Delhi,Delhi,Candesartan,379,102,False,False,MedSupply India,India,LOW,False,NORMAL,1061
2026-03-31,AIIMS Delhi,Delhi,Candesartan,279,100,False,False,MedSupply India,India,LOW,False,NORMAL,1061
2026-04-01,AIIMS Delhi,Delhi,Candesartan,346,114,True,False,MedSupply India,India,LOW,False,NORMAL,1061
2026-04-02,AIIMS Delhi,Delhi,Candesartan,238,108,False,False,MedSupply India,India,LOW,False,NORMAL,1061
2026-04-03,AIIMS Delhi,Delhi,Candesartan,478,92,True,False,MedSupply India,India,LOW,False,NORMAL,1061
2026-04-04,AIIMS Delhi,Delhi,Candesartan,349,129,False,False,MedSupply India,India,LOW,False,NORMAL,1061
2026-04-05,AIIMS Delhi,Delhi,Candesartan,248,101,False,False,MedSupply India,India,LOW,False,NORMAL,1061
2026-04-06,AIIMS Delhi,Delhi,Candesartan,301,137,True,False,MedSupply India,India,LOW,False,NORMAL,1061
2026-04-07,AIIMS Delhi,Delhi,Candesartan,533,100,True,False,MedSupply India,India,LOW,False,NORMAL,1061
2026-04-08,AIIMS Delhi,Delhi,Candesartan,405,128,False,False,MedSupply India,India,LOW,False,NORMAL,1061
2026-04-09,AIIMS Delhi,Delhi,Candesartan,268,137,False,False,MedSupply India,India,LOW,False,NORMAL,1061
2026-04-10,AIIMS Delhi,Delhi,Candesartan,579,107,True,False,MedSupply India,India,LOW,False,NORMAL,1061
2026-04-11,AIIMS Delhi,Delhi,Candesartan,477,102,False,False,MedSupply India,India,LOW,False,NORMAL,1061
2026-04-12,AIIMS Delhi,Delhi,Candesartan,360,117,False,False,MedSupply India,India,LOW,False,NORMAL,1061
2026-04-13,AIIMS Delhi,Delhi,Candesartan,268,92,False,False,MedSupply India,India,LOW,False,NORMAL,1061
2026-04-14,AIIMS Delhi,Delhi,Candesartan,603,118,True,False,MedSupply India,India,LOW,False,NORMAL,1061
2026-04-15,AIIMS Delhi,Delhi,Candesartan,495,108,False,False,MedSupply India,India,LOW,False,NORMAL,1061
2026-04-16,AIIMS Delhi,Delhi,Candesartan,393,102,False,False,MedSupply India,India,LOW,False,NORMAL,1061
2026-04-17,AIIMS Delhi,Delhi,Candesartan,286,107,False,False,MedSupply India,India,LOW,False,NORMAL,1061
2026-04-18,AIIMS Delhi,Delhi,Candesartan,665,115,True,False,MedSupply India,India,LOW,False,NORMAL,1061
2026-04-19,AIIMS Delhi,Delhi,Candesartan,572,93,False,False,MedSupply India,India,LOW,False,NORMAL,1061
2026-04-20,AIIMS Delhi,Delhi,Candesartan,449,123,False,False,MedSupply India,India,LOW,False,NORMAL,1061
2026-04-21,AIIMS Delhi,Delhi,Candesartan,333,116,False,False,MedSupply India,India,LOW,False,NORMAL,1061
2026-04-22,AIIMS Delhi,Delhi,Candesartan,581,116,True,False,MedSupply India,India,LOW,False,NORMAL,1061
2026-04-23,AIIMS Delhi,Delhi,Candesartan,469,112,False,False,MedSupply India,India,LOW,False,NORMAL,1061
2026-04-24,AIIMS Delhi,Delhi,Candesartan,374,95,False,False,MedSupply India,India,LOW,False,NORMAL,1061
2026-03-26,Manipal Bangalore,Bangalore,Acetyl-D-Glucosamine,335,98,False,False,LifeSave Pharma,India,LOW,False,NORMAL,4013
2026-03-27,Manipal Bangalore,Bangalore,Acetyl-D-Glucosamine,289,46,False,False,LifeSave Pharma,India,LOW,False,NORMAL,4013
2026-03-28,Manipal Bangalore,Bangalore,Acetyl-D-Glucosamine,231,58,False,False,LifeSave Pharma,India,LOW,False,NORMAL,4013
2026-03-29,Manipal Bangalore,Bangalore,Acetyl-D-Glucosamine,176,55,False,False,LifeSave Pharma,India,LOW,False,NORMAL,4013
2026-03-30,Manipal Bangalore,Bangalore,Acetyl-D-Glucosamine,129,47,False,False,LifeSave Pharma,India,LOW,False,NORMAL,4013
2026-03-31,Manipal Bangalore,Bangalore,Acetyl-D-Glucosamine,225,57,True,False,LifeSave Pharma,India,LOW,False,NORMAL,4013
2026-04-01,Manipal Bangalore,Bangalore,Acetyl-D-Glucosamine,171,54,False,False,LifeSave Pharma,India,LOW,False,NORMAL,4013
2026-04-02,Manipal Bangalore,Bangalore,Acetyl-D-Glucosamine,123,48,False,False,LifeSave Pharma,India,LOW,False,NORMAL,4013
2026-04-03,Manipal Bangalore,Bangalore,Acetyl-D-Glucosamine,355,59,True,False,LifeSave Pharma,India,LOW,False,NORMAL,4013
2026-04-04,Manipal Bangalore,Bangalore,Acetyl-D-Glucosamine,297,58,False,False,LifeSave Pharma,India,LOW,False,NORMAL,4013
2026-04-05,Manipal Bangalore,Bangalore,Acetyl-D-Glucosamine,236,61,False,False,LifeSave Pharma,India,LOW,False,NORMAL,4013
2026-04-06,Manipal Bangalore,Bangalore,Acetyl-D-Glucosamine,182,54,False,False,LifeSave Pharma,India,LOW,False,NORMAL,4013
2026-04-07,Manipal Bangalore,Bangalore,Acetyl-D-Glucosamine,611,67,True,False,LifeSave Pharma,India,LOW,False,NORMAL,4013
2026-04-08,Manipal Bangalore,Bangalore,Acetyl-D-Glucosamine,546,65,False,False,LifeSave Pharma,India,LOW,False,NORMAL,4013
2026-04-09,Manipal Bangalore,Bangalore,Acetyl-D-Glucosamine,485,61,False,False,LifeSave Pharma,India,LOW,False,NORMAL,4013
2026-04-10,Manipal Bangalore,Bangalore,Acetyl-D-Glucosamine,422,63,False,False,LifeSave Pharma,India,LOW,False,NORMAL,4013
2026-04-11,Manipal Bangalore,Bangalore,Acetyl-D-Glucosamine,356,66,False,False,LifeSave Pharma,India,LOW,False,NORMAL,4013
2026-04-12,Manipal Bangalore,Bangalore,Acetyl-D-Glucosamine,303,53,False,False,LifeSave Pharma,India,LOW,False,NORMAL,4013
2026-04-13,Manipal Bangalore,Bangalore,Acetyl-D-Glucosamine,255,48,False,False,LifeSave Pharma,India,LOW,False,NORMAL,4013
2026-04-14,Manipal Bangalore,Bangalore,Acetyl-D-Glucosamine,198,57,False,False,LifeSave Pharma,India,LOW,False,NORMAL,4013
2026-04-15,Manipal Bangalore,Bangalore,Acetyl-D-Glucosamine,140,58,False,False,LifeSave Pharma,India,LOW,False,NORMAL,4013
2026-04-16,Manipal Bangalore,Bangalore,Acetyl-D-Glucosamine,197,52,True,False,LifeSave Pharma,India,LOW,False,NORMAL,4013
2026-04-17,Manipal Bangalore,Bangalore,Acetyl-D-Glucosamine,135,62,False,False,LifeSave Pharma,India,LOW,False,NORMAL,4013
2026-04-18,Manipal Bangalore,Bangalore,Acetyl-D-Glucosamine,71,64,True,True,LifeSave Pharma,India,LOW,False,NORMAL,4013
2026-04-19,Manipal Bangalore,Bangalore,Acetyl-D-Glucosamine,156,68,True,False,LifeSave Pharma,India,LOW,False,NORMAL,4013
2026-04-20,Manipal Bangalore,Bangalore,Acetyl-D-Glucosamine,191,65,True,False,LifeSave Pharma,India,LOW,False,NORMAL,4013
2026-04-21,Manipal Bangalore,Bangalore,Acetyl-D-Glucosamine,138,53,False,False,LifeSave Pharma,India,LOW,False,NORMAL,4013
2026-04-22,Manipal Bangalore,Bangalore,Acetyl-D-Glucosamine,485,50,True,False,LifeSave Pharma,India,LOW,False,NORMAL,4013
2026-04-23,Manipal Bangalore,Bangalore,Acetyl-D-Glucosamine,420,65,False,False,LifeSave Pharma,India,LOW,False,NORMAL,4013
2026-04-24,Manipal Bangalore,Bangalore,Acetyl-D-Glucosamine,369,51,False,False,LifeSave Pharma,India,LOW,False,NORMAL,4013
2026-03-26,Narayana Health,Bangalore,"Methylphenidate Hydrochloride Tablet, Extended Release",328,35,False,False,LifeSave Pharma,India,LOW,False,NORMAL,4388
2026-03-27,Narayana Health,Bangalore,"Methylphenidate Hydrochloride Tablet, Extended Release",287,41,False,False,LifeSave Pharma,India,LOW,False,NORMAL,4388
2026-03-28,Narayana Health,Bangalore,"Methylphenidate Hydrochloride Tablet, Extended Release",241,46,False,False,LifeSave Pharma,India,LOW,False,NORMAL,4388
2026-03-29,Narayana Health,Bangalore,"Methylphenidate Hydrochloride Tablet, Extended Release",194,47,False,False,LifeSave Pharma,India,LOW,False,NORMAL,4388
2026-03-30,Narayana Health,Bangalore,"Methylphenidate Hydrochloride Tablet, Extended Release",148,46,False,False,LifeSave Pharma,India,LOW,False,NORMAL,4388
2026-03-31,Narayana Health,Bangalore,"Methylphenidate Hydrochloride Tablet, Extended Release",102,46,False,False,LifeSave Pharma,India,LOW,False,NORMAL,4388
2026-04-01,Narayana Health,Bangalore,"Methylphenidate Hydrochloride Tablet, Extended Release",417,37,True,False,LifeSave Pharma,India,LOW,False,NORMAL,4388
2026-04-02,Narayana Health,Bangalore,"Methylphenidate Hydrochloride Tablet, Extended Release",384,33,False,False,LifeSave Pharma,India,LOW,False,NORMAL,4388
2026-04-03,Narayana Health,Bangalore,"Methylphenidate Hydrochloride Tablet, Extended Release",337,47,False,False,LifeSave Pharma,India,LOW,False,NORMAL,4388
2026-04-04,Narayana Health,Bangalore,"Methylphenidate Hydrochloride Tablet, Extended Release",289,48,False,False,LifeSave Pharma,India,LOW,False,NORMAL,4388
2026-04-05,Narayana Health,Bangalore,"Methylphenidate Hydrochloride Tablet, Extended Release",245,44,False,False,LifeSave Pharma,India,LOW,False,NORMAL,4388
2026-04-06,Narayana Health,Bangalore,"Methylphenidate Hydrochloride Tablet, Extended Release",202,43,False,False,LifeSave Pharma,India,LOW,False,NORMAL,4388
2026-04-07,Narayana Health,Bangalore,"Methylphenidate Hydrochloride Tablet, Extended Release",165,37,False,False,LifeSave Pharma,India,LOW,False,NORMAL,4388
2026-04-08,Narayana Health,Bangalore,"Methylphenidate Hydrochloride Tablet, Extended Release",132,33,False,False,LifeSave Pharma,India,LOW,False,NORMAL,4388
2026-04-09,Narayana Health,Bangalore,"Methylphenidate Hydrochloride Tablet, Extended Release",87,45,False,False,LifeSave Pharma,India,LOW,False,NORMAL,4388
2026-04-10,Narayana Health,Bangalore,"Methylphenidate Hydrochloride Tablet, Extended Release",265,46,True,False,LifeSave Pharma,India,LOW,False,NORMAL,4388
2026-04-11,Narayana Health,Bangalore,"Methylphenidate Hydrochloride Tablet, Extended Release",224,41,False,False,LifeSave Pharma,India,LOW,False,NORMAL,4388
2026-04-12,Narayana Health,Bangalore,"Methylphenidate Hydrochloride Tablet, Extended Release",188,36,False,False,LifeSave Pharma,India,LOW,False,NORMAL,4388
2026-04-13,Narayana Health,Bangalore,"Methylphenidate Hydrochloride Tablet, Extended Release",144,44,False,False,LifeSave Pharma,India,LOW,False,NORMAL,4388
2026-04-14,Narayana Health,Bangalore,"Methylphenidate Hydrochloride Tablet, Extended Release",105,39,False,False,LifeSave Pharma,India,LOW,False,NORMAL,4388
2026-04-15,Narayana Health,Bangalore,"Methylphenidate Hydrochloride Tablet, Extended Release",470,46,True,False,LifeSave Pharma,India,LOW,False,NORMAL,4388
2026-04-16,Narayana Health,Bangalore,"Methylphenidate Hydrochloride Tablet, Extended Release",433,37,False,False,LifeSave Pharma,India,LOW,False,NORMAL,4388
2026-04-17,Narayana Health,Bangalore,"Methylphenidate Hydrochloride Tablet, Extended Release",392,41,False,False,LifeSave Pharma,India,LOW,False,NORMAL,4388
2026-04-18,Narayana Health,Bangalore,"Methylphenidate Hydrochloride Tablet, Extended Release",359,33,False,False,LifeSave Pharma,India,LOW,False,NORMAL,4388
2026-04-19,Narayana Health,Bangalore,"Methylphenidate Hydrochloride Tablet, Extended Release",321,38,False,False,LifeSave Pharma,India,LOW,False,NORMAL,4388
2026-04-20,Narayana Health,Bangalore,"Methylphenidate Hydrochloride Tablet, Extended Release",279,42,False,False,LifeSave Pharma,India,LOW,False,NORMAL,4388
2026-04-21,Narayana Health,Bangalore,"Methylphenidate Hydrochloride Tablet, Extended Release",232,47,False,False,LifeSave Pharma,India,LOW,False,NORMAL,4388
2026-04-22,Narayana Health,Bangalore,"Methylphenidate Hydrochloride Tablet, Extended Release",192,40,False,False,LifeSave Pharma,India,LOW,False,NORMAL,4388
2026-04-23,Narayana Health,Bangalore,"Methylphenidate Hydrochloride Tablet, Extended Release",147,45,False,False,LifeSave Pharma,India,LOW,False,NORMAL,4388
2026-04-24,Narayana Health,Bangalore,"Methylphenidate Hydrochloride Tablet, Extended Release",104,43,False,False,LifeSave Pharma,India,LOW,False,NORMAL,4388
2026-03-26,AIIMS Delhi,Delhi,Technetium TC-99M Pyrophosphate Kit Injection,159,108,True,False,LifeSave Pharma,India,LOW,False,NORMAL,2790
2026-03-27,AIIMS Delhi,Delhi,Technetium TC-99M Pyrophosphate Kit Injection,52,107,True,True,LifeSave Pharma,India,LOW,False,NORMAL,2790
2026-03-28,AIIMS Delhi,Delhi,Technetium TC-99M Pyrophosphate Kit Injection,358,82,True,False,LifeSave Pharma,India,LOW,False,NORMAL,2790
2026-03-29,AIIMS Delhi,Delhi,Technetium TC-99M Pyrophosphate Kit Injection,270,88,False,False,LifeSave Pharma,India,LOW,False,NORMAL,2790
2026-03-30,AIIMS Delhi,Delhi,Technetium TC-99M Pyrophosphate Kit Injection,485,107,True,False,LifeSave Pharma,India,LOW,False,NORMAL,2790
2026-03-31,AIIMS Delhi,Delhi,Technetium TC-99M Pyrophosphate Kit Injection,404,81,False,False,LifeSave Pharma,India,LOW,False,NORMAL,2790
2026-04-01,AIIMS Delhi,Delhi,Technetium TC-99M Pyrophosphate Kit Injection,307,97,False,False,LifeSave Pharma,India,LOW,False,NORMAL,2790
2026-04-02,AIIMS Delhi,Delhi,Technetium TC-99M Pyrophosphate Kit Injection,218,89,False,False,LifeSave Pharma,India,LOW,False,NORMAL,2790
2026-04-03,AIIMS Delhi,Delhi,Technetium TC-99M Pyrophosphate Kit Injection,450,88,True,False,LifeSave Pharma,India,LOW,False,NORMAL,2790
2026-04-04,AIIMS Delhi,Delhi,Technetium TC-99M Pyrophosphate Kit Injection,355,95,False,False,LifeSave Pharma,India,LOW,False,NORMAL,2790
2026-04-05,AIIMS Delhi,Delhi,Technetium TC-99M Pyrophosphate Kit Injection,266,89,False,False,LifeSave Pharma,India,LOW,False,NORMAL,2790
2026-04-06,AIIMS Delhi,Delhi,Technetium TC-99M Pyrophosphate Kit Injection,324,97,True,False,LifeSave Pharma,India,LOW,False,NORMAL,2790
2026-04-07,AIIMS Delhi,Delhi,Technetium TC-99M Pyrophosphate Kit Injection,230,94,False,False,LifeSave Pharma,India,LOW,False,NORMAL,2790
2026-04-08,AIIMS Delhi,Delhi,Technetium TC-99M Pyrophosphate Kit Injection,395,416,True,False,LifeSave Pharma,India,LOW,False,NORMAL,2790
2026-04-09,AIIMS Delhi,Delhi,Technetium TC-99M Pyrophosphate Kit Injection,318,77,False,False,LifeSave Pharma,India,LOW,False,NORMAL,2790
2026-04-10,AIIMS Delhi,Delhi,Technetium TC-99M Pyrophosphate Kit Injection,239,79,False,False,LifeSave Pharma,India,LOW,False,NORMAL,2790
2026-04-11,AIIMS Delhi,Delhi,Technetium TC-99M Pyrophosphate Kit Injection,526,198,True,False,LifeSave Pharma,India,LOW,False,NORMAL,2790
2026-04-12,AIIMS Delhi,Delhi,Technetium TC-99M Pyrophosphate Kit Injection,423,103,False,False,LifeSave Pharma,India,LOW,False,NORMAL,2790
2026-04-13,AIIMS Delhi,Delhi,Technetium TC-99M Pyrophosphate Kit Injection,334,89,False,False,LifeSave Pharma,India,LOW,False,NORMAL,2790
2026-04-14,AIIMS Delhi,Delhi,Technetium TC-99M Pyrophosphate Kit Injection,250,84,False,False,LifeSave Pharma,India,LOW,False,NORMAL,2790
2026-04-15,AIIMS Delhi,Delhi,Technetium TC-99M Pyrophosphate Kit Injection,611,75,True,False,LifeSave Pharma,India,LOW,False,NORMAL,2790
2026-04-16,AIIMS Delhi,Delhi,Technetium TC-99M Pyrophosphate Kit Injection,523,88,False,False,LifeSave Pharma,India,LOW,False,NORMAL,2790
2026-04-17,AIIMS Delhi,Delhi,Technetium TC-99M Pyrophosphate Kit Injection,440,83,False,False,LifeSave Pharma,India,LOW,False,NORMAL,2790
2026-04-18,AIIMS Delhi,Delhi,Technetium TC-99M Pyrophosphate Kit Injection,357,83,False,False,LifeSave Pharma,India,LOW,False,NORMAL,2790
2026-04-19,AIIMS Delhi,Delhi,Technetium TC-99M Pyrophosphate Kit Injection,261,96,False,False,LifeSave Pharma,India,LOW,False,NORMAL,2790
2026-04-20,AIIMS Delhi,Delhi,Technetium TC-99M Pyrophosphate Kit Injection,467,106,True,False,LifeSave Pharma,India,LOW,False,NORMAL,2790
2026-04-21,AIIMS Delhi,Delhi,Technetium TC-99M Pyrophosphate Kit Injection,359,108,False,False,LifeSave Pharma,India,LOW,False,NORMAL,2790
2026-04-22,AIIMS Delhi,Delhi,Technetium TC-99M Pyrophosphate Kit Injection,278,81,False,False,LifeSave Pharma,India,LOW,False,NORMAL,2790
2026-04-23,AIIMS Delhi,Delhi,Technetium TC-99M Pyrophosphate Kit Injection,203,75,False,False,LifeSave Pharma,India,LOW,False,NORMAL,2790
2026-04-24,AIIMS Delhi,Delhi,Technetium TC-99M Pyrophosphate Kit Injection,0,324,True,True,LifeSave Pharma,India,LOW,False,NORMAL,2790
2026-03-26,Manipal Bangalore,Bangalore,Amoxicillin,544,108,True,False,GlobalMeds Inc,USA,MEDIUM,False,NORMAL,230
2026-03-27,Manipal Bangalore,Bangalore,Amoxicillin,423,121,False,False,GlobalMeds Inc,USA,MEDIUM,False,NORMAL,230
2026-03-28,Manipal Bangalore,Bangalore,Amoxicillin,331,92,False,False,GlobalMeds Inc,USA,MEDIUM,False,NORMAL,230
2026-03-29,Manipal Bangalore,Bangalore,Amoxicillin,470,123,True,False,GlobalMeds Inc,USA,MEDIUM,False,NORMAL,230
2026-03-30,Manipal Bangalore,Bangalore,Amoxicillin,359,111,False,False,GlobalMeds Inc,USA,MEDIUM,False,NORMAL,230
2026-03-31,Manipal Bangalore,Bangalore,Amoxicillin,245,114,False,False,GlobalMeds Inc,USA,MEDIUM,False,NORMAL,230
2026-04-01,Manipal Bangalore,Bangalore,Amoxicillin,268,110,True,False,GlobalMeds Inc,USA,MEDIUM,False,NORMAL,230
2026-04-02,Manipal Bangalore,Bangalore,Amoxicillin,161,107,True,True,GlobalMeds Inc,USA,MEDIUM,False,NORMAL,230
2026-04-03,Manipal Bangalore,Bangalore,Amoxicillin,170,113,True,False,GlobalMeds Inc,USA,MEDIUM,False,NORMAL,230
2026-04-04,Manipal Bangalore,Bangalore,Amoxicillin,221,110,True,False,GlobalMeds Inc,USA,MEDIUM,False,NORMAL,230
2026-04-05,Manipal Bangalore,Bangalore,Amoxicillin,93,128,True,True,GlobalMeds Inc,USA,MEDIUM,False,NORMAL,230
2026-04-06,Manipal Bangalore,Bangalore,Amoxicillin,3,90,True,True,GlobalMeds Inc,USA,MEDIUM,False,NORMAL,230
2026-04-07,Manipal Bangalore,Bangalore,Amoxicillin,126,87,True,False,GlobalMeds Inc,USA,MEDIUM,False,NORMAL,230
2026-04-08,Manipal Bangalore,Bangalore,Amoxicillin,11,115,True,True,GlobalMeds Inc,USA,MEDIUM,False,NORMAL,230
2026-04-09,Manipal Bangalore,Bangalore,Amoxicillin,468,101,True,False,GlobalMeds Inc,USA,MEDIUM,False,NORMAL,230
2026-04-10,Manipal Bangalore,Bangalore,Amoxicillin,362,106,False,False,GlobalMeds Inc,USA,MEDIUM,False,NORMAL,230
2026-04-11,Manipal Bangalore,Bangalore,Amoxicillin,242,120,False,False,GlobalMeds Inc,USA,MEDIUM,False,NORMAL,230
2026-04-12,Manipal Bangalore,Bangalore,Amoxicillin,401,100,True,False,GlobalMeds Inc,USA,MEDIUM,False,NORMAL,230
2026-04-13,Manipal Bangalore,Bangalore,Amoxicillin,296,105,False,False,GlobalMeds Inc,USA,MEDIUM,False,NORMAL,230
2026-04-14,Manipal Bangalore,Bangalore,Amoxicillin,172,124,True,True,GlobalMeds Inc,USA,MEDIUM,False,NORMAL,230
2026-04-15,Manipal Bangalore,Bangalore,Amoxicillin,49,123,True,True,GlobalMeds Inc,USA,MEDIUM,False,NORMAL,230
2026-04-16,Manipal Bangalore,Bangalore,Amoxicillin,0,127,True,True,GlobalMeds Inc,USA,MEDIUM,False,NORMAL,230
2026-04-17,Manipal Bangalore,Bangalore,Amoxicillin,117,111,True,False,GlobalMeds Inc,USA,MEDIUM,False,NORMAL,230
2026-04-18,Manipal Bangalore,Bangalore,Amoxicillin,132,91,True,False,GlobalMeds Inc,USA,MEDIUM,False,NORMAL,230
2026-04-19,Manipal Bangalore,Bangalore,Amoxicillin,25,107,True,True,GlobalMeds Inc,USA,MEDIUM,False,NORMAL,230
2026-04-20,Manipal Bangalore,Bangalore,Amoxicillin,206,124,True,False,GlobalMeds Inc,USA,MEDIUM,False,NORMAL,230
2026-04-21,Manipal Bangalore,Bangalore,Amoxicillin,332,114,True,False,GlobalMeds Inc,USA,MEDIUM,False,NORMAL,230
2026-04-22,Manipal Bangalore,Bangalore,Amoxicillin,706,125,True,False,GlobalMeds Inc,USA,MEDIUM,False,NORMAL,230
2026-04-23,Manipal Bangalore,Bangalore,Amoxicillin,588,118,False,False,GlobalMeds Inc,USA,MEDIUM,False,NORMAL,230
2026-04-24,Manipal Bangalore,Bangalore,Amoxicillin,487,101,False,False,GlobalMeds Inc,USA,MEDIUM,False,NORMAL,230
2026-03-26,KIMS Hyderabad,Hyderabad,Desipramine Hydrochloride Tablet,116,17,False,False,MedSupply India,India,LOW,False,NORMAL,2605
2026-03-27,KIMS Hyderabad,Hyderabad,Desipramine Hydrochloride Tablet,97,19,False,False,MedSupply India,India,LOW,False,NORMAL,2605
